packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
304,20260107,D-0247-2026,Zydus Pharmaceuticals (USA) Inc,Ongoing,Class III,Drugs,"traZODONE Hydrochloride Tablets, USP, 100mg, 1,000 Tablets, Rx only, Manufactured by: Zydus Lifesciences Ltd.,
India, Distributed by: Zydus Pharmaceuticals (USA) Inc., Pennington, NJ 08534, NDC 68382-806-10","Failed Tablet/Capsule Specifications: Product complaint received that some tablets had a dent on
the plain side of the tablet surface.",Nationwide in the USA,"Lot # EA00237A, Exp Date: 04/30/2027"
305,20260107,D-0246-2026,"Glenmark Pharmaceuticals Inc., USA",Ongoing,Class II,Drugs,"Ondansetron Orally Disintegrating Tablets, USP, 4mg, 30 Tablets (3 blistercards each containing 10 tablets),
Rx only, Manufactured for: Glenmark Pharmaceuticals Inc., USA Mahwah, NJ 07430, Product of India, NDC
68462-157-13","Defective container: Preferred Pharmaceuticals received a letter from the manufacturer Glenmark,
that the blister packs are not fully sealed and tablets falling out. Preferred Pharmaceuticals
purchased the finished product and repackaged the product for sale.",Nationwide within the United States,"Lot #: 19251311, Exp Date April 2027"
306,20260107,D-0245-2026,Novo Nordisk Inc.,Ongoing,Class II,Drugs,"Wegovy (semaglutide) Injection, 1 mg/0.5 mL, 4 Single-Dose Prefilled Pens, Manufactured by: Novo Nordisk A/S,
DK-2880 Bagsvaerd, Denmark, Product of Denmark, Novo Nordisk A/S, Novo Nordisk Inc., Plainsboro, NJ 08536, NDC
0169-4501-14",Presence of Particulate Matter: Hair was found in a prefilled syringe,Nationwide within the United States.,"Lot #: RZFYK06, RZFYA53; Exp Date 3/31/2027"
307,20260107,D-0244-2026,Novo Nordisk Inc.,Ongoing,Class II,Drugs,"Wegovy (semaglutide) Injection, 0.5 mg/0.5 mL, 4 Single-Dose Prefilled Pens, Manufactured by: Novo Nordisk
A/S, DK-2880 Bagsvaerd, Denmark, Product of Denmark, Novo Nordisk A/S, Novo Nordisk Inc., Plainsboro, NJ
08536, NDC 0169-4505-14",Presence of Particulate Matter: Hair was found in a prefilled syringe,Nationwide within the United States.,"Lot #: RZFHD52, RZFHW93; Exp Date 10/31/2026"
308,20260107,D-0243-2026,"CareFusion 213, LLC",Ongoing,Class II,Drugs,"BD ChloraPrep"" Triple Swabsticks (Chlorhexidine gluconate (CHG), 2% w/v and Isopropyl alcohol (IPA), 70% v/v),
5.25 mL Applicator, CareFusion 213, LLC, El Paso, TX 79912, NDC 54365-401-29",Lack of Assurance of Sterlity,Nationwide within the United States,"Lot #: 5086623, Exp. Date 03/31/2028"
309,20251231,D-0241-2026,Merck Sharp & Dohme LLC,Ongoing,Class II,Drugs,"Merck Emend (aprepitant) for oral suspension, 125 mg, Single-Dose Kit, Rx Only, Manufactured for: Merck Sharpe
& Dohme LLC, Rahway, NJ 07065, USA, Manufactured by:  Novo Nordisk Production Ireland Limited Athlone,
Ireland, NDC 0006-3066-03",Presence of particulate matter: potential presence of metal particulates in the product.,Nationwide in the USA,"Lot #: Z014503, Exp 11/15/2027"
310,20251231,D-0242-2026,Merck Sharp & Dohme LLC,Ongoing,Class II,Drugs,"Noxafil Powdermix (posaconazole) for Delayed-Release Oral Suspension, 300 mg, 8 packets per carton, Rx Only,
Manufactured for: Merck Sharp & Doohme LLC, Rahway, NJ 07056 USA, Manufactured by: N.V. Organon, 5349 AB Oss,
The Netherlands, a subsidiary of Organon & Co., Jersey City, NJ 07302, USA NDC 0085-2224-02.",Presence of particulate matter: potential presence of metal particulates in the product.,Nationwide in the USA,"Lot#: Z012339, Z010344, Z009908, Z009909, Exp Date 12-31-2026"
311,20251224,D-0235-2026,Golden State Medical Supply Inc.,Ongoing,Class II,Drugs,"Baclofen Tablets USP, 10 mg, 1000-count bottles, Rx only, Marketed by: GSMS, Incorporated, CA 93012 USA. NDC 51407-973-10",Presence of Foreign Tablets/Capsules,Nationwide within the USA,Lot GS065762
312,20251224,D-0240-2026,SUN PHARMA /TARO,Ongoing,Class II,Drugs,"Ciclopirox Shampoo, 1%, 120 mL, Rx only, Mfg by: Taro Pharmaceuticals Inc., Ontario, Canada; Dist. by: Taro
Pharmaceuticals USA, Inc., NY 10532. NDC 51672-1351-08",Failed Impurity/Degradation specifications: OOS results obtained at the 18-month timepoint,Nationwide within the United States,"Lot #: AD37059, AD37060, AD37061, AD37062, AD37065, AD37066, AD37067, AD37068, expires: 1/31/2026."
313,20251224,D-0238-2026,SOMERSET THERAPEUTICS LLC,Ongoing,Class III,Drugs,"Cisatracurium Besylate Injection USP, 20 mg/10 mL*,(2 mg/mL), 10 x 10 mL Multiple-dose Vials per carton, Rx
Only, Manufactured for: Somerset Therapeutics, LLC, Hollywood, FL 33024, Made in India, 10mL Multiple-dose
vial, NDC 70069-161-01; 10x10mL Multiple-dose vials per Carton, NDC 70069-161-01.",Subpotent product:out of specification assay results observed during long term stability testing.,Nationwide in the USA,"Lot#: A250043, EXP Date 06/30/2026"
314,20251224,D-0232-2026,"Novocol Pharmaceutical of Canada, Inc.",Ongoing,Class II,Drugs,"Benco dental Graham CHEMICAL CO., Mepivacaine HCI 3% (30 mg/mL) Injection, [Mepivacaine HCI Injection, USP],
packaged in a carton containing 50 single-dose Cartridges, 1.7 mL each, Rx only, Distributed by Benco Dental
295 Center Point Blvd, Pittston, PA 18640, Manufactured by  Novocol Pharmaceutical of Canada, Inc., NDC
66975-406-51.",Defective container: cracked/broken cartridges,U.S.A. Nationwide,"Lot: D05159H, expires: 07-31-2027"
315,20251224,D-0239-2026,"Preferred Pharmaceuticals, Inc.",Ongoing,Class II,Drugs,"Ondansetron ODT Tablets, USP 4mg,  1x10 unit dose tablets, Mfg: Glenmark Pharmaceuticals Limited, Repackaged
by Preferred Pharmaceuticals NDC 68788-8666-01","Defective container: Preferred Pharmaceuticals received a letter from the manufacturer Glenmark,
that the blister packs are not fully sealed and tablets falling out. Preferred Pharmaceuticals
purchased the finished product and repackaged the product for sale.",Natinowide in the USA,"Lot: J1325J, I1725P, EXP Date:  4/30/2027."
316,20251224,D-0231-2026,"Novocol Pharmaceutical of Canada, Inc.",Ongoing,Class II,Drugs,"darby dental supply, MEPIVACAINE, Mepivacaine HCI 3% (30mg/mL) Injection, [Mepivacaine HCI Injection, USP],
packaged in a carton containing 50 single-dose Cartridges, 1.7 mL each, Rx only, Manufactured by  Novocol
Pharmaceutical of Canada, Inc., NDC 66467-9760-5.",Defective container: cracked/broken cartridges,U.S.A. Nationwide,"Lot: D05159G, expires: 07-31-2027"
317,20251224,D-0230-2026,"Novocol Pharmaceutical of Canada, Inc.",Ongoing,Class II,Drugs,"3% Polocaine DENTAL, Mepivacaine Hydrochloride 3% (30mg/mL) (Mepivacaine HCI Injection, USP), packaged in a
carton containing 50 single-dose Cartridges, 1.7 ml each, Rx only, Manufactured for Dentsply Pharmaceutical,
York, PA 17404, by  Novocol Pharmaceutical of Canada, Inc., NDC 66312-441-16.",Defective container: cracked/broken cartridges,U.S.A. Nationwide,"Lot: D05159C, expires: 07-31-2027"
318,20251224,D-0237-2026,SOMERSET THERAPEUTICS LLC,Ongoing,Class III,Drugs,"Cisatracurium Besylate Injection USP, 200mg/20mL*(10mg/mL), 10 x 20 mL Single-dose Vials per Carton, Rx Only,
Manufactured for: Somerset Therapeutics, LLC, Hollywood, FL 33024, Made in India, Single dose 20mL vial NDC
70069-151-01; 10 x 20 Single dose vials per Carton, NDC 70069-151-10.",Subpotent product:out of specification assay results observed during long term stability testing.,Nationwide in the USA,"Lot #: A250020, Exp Date 06/30/2026"
319,20251224,D-0228-2026,"Novocol Pharmaceutical of Canada, Inc.",Ongoing,Class II,Drugs,"2% Xylocaine DENTAL with Epinephrine 1:100,000 (Lidocaine HCI and Epinephrine Injection USP), packaged in a
carton containing 50 single-dose cartridges, 1.7 mL each, Rx only, Manufactured for Dentsply Pharmaceutical,
York, PA 17404, by Novocol Pharmaceutical of Canada, Inc., NDC 66312-176-16.",Defective container: cracked/broken cartridges,U.S.A. Nationwide,"Lot: D05337B, expires: 06-30-2027"
320,20251224,D-0234-2026,"Novocol Pharmaceutical of Canada, Inc.",Ongoing,Class II,Drugs,"OraVerse, (Phentolamine Mesylate) Injection, 0.4 mg/1.7mL, packaged in a carton containing 10 cartridges, 0.4
mg/1.7mL, Rx only, Made in Canada by Novocol Pharmaceutical of Canada, Inc., Distributed by Septodont, Inc.,
Louisville, Co, 80027, NDC 0362-0101-10",Defective container: cracked/broken cartridges,U.S.A. Nationwide,"Lot: D05004E, expires: 04-30-2027"
321,20251224,D-0236-2026,SOMERSET THERAPEUTICS LLC,Ongoing,Class III,Drugs,"Cisatracurium Besylate Injection USP, 10 mg/5 mL* (2mg/mL), 10 x 5 mL Single-dose Vials per Carton, Rx Only,
Manufactured for: Somerset Therapeutics, LLC, Hollywood, FL 33024, Made in India, Single-dose 5 mL vial NDC
70069-141-01; 10x5 mL single dose vial per Carton NDC 70069-141-10.",Subpotent product:out of specification assay results observed during long term stability testing.,Nationwide in the USA,"Lot#: A240438, Exp Date 1/31/26, A250125, Exp Date 8/31/26"
322,20251224,D-0233-2026,"Novocol Pharmaceutical of Canada, Inc.",Ongoing,Class II,Drugs,"Cook-Walte, Carbocaine 3% (30 mg/mL), (mepivacaine hydrochloride Injection, USP), packaged in a carton
containing 50 Single-Dose Cartridges, 1.7 mL, Rx only, Manufactured by  Novocol Pharmaceutical of Canada,
Inc., NDC 0362-0753-05.",Defective container: cracked/broken cartridges,U.S.A. Nationwide,"Lot: D05159I, expires: 07-31-2027"
323,20251224,D-0229-2026,"Novocol Pharmaceutical of Canada, Inc.",Ongoing,Class II,Drugs,"Lidocaine HCI 2% and Epinephrine 1:100,000 (Lidocaine HCI and Epinephrine Injection USP), packaged in a carton
containing 50 single-dose Cartridges, 1.7 ml each, Rx only, Manufactured for Patterson Dental Supply, Inc.,
1031 Mendota Heights Road, Saint Paul, MN55120, Manufactured by: Novocol Pharmaceutical of Canada, Inc., NDC
50227-1030-5.",Defective container: cracked/broken cartridges,U.S.A. Nationwide,"Lot: D05362A, expires: 07-31-2027"
324,20251217,D-0217-2026,"Cipla USA, Inc.",Ongoing,Class II,Drugs,"Lanthanum Carbonate chewable tablets, 1000mg*, 10x9 bottles per patient pack carton, Rx Only, Manufactured by:
Invagen Pharmaceuticals, Inc., Hauppauge, NY 11786, Manufactured for : Cipla USA, Inc., 10 Independence
Boulevard, Suite 300, Warren, NJ 07059, NDC 69097-936-98.",Failed stability specifications: Out of specification for hardness test,Nationwide in the USA,"lot# NB240315, exp 12/31/2025"
325,20251217,D-0219-2026,"Dr. Reddy's Laboratories, Inc.",Ongoing,Class III,Drugs,"Varenicline Tablets, 1mg, 56 Tablets, Rx only, Distributor: Dr. Reddy's Laboratories Inc., Princeton, NJ
08540, Made in India, NDC 43598-908-56","Sub potent drug: during the 9-month stability test conducted, the assay value for the affected
lot was  below specification limit.",Distributed Nationwide,"Lot # F2400244, Exp Date: 10/31/2026"
326,20251217,D-0223-2026,"Winder Laboratories, LLC",Ongoing,Class III,Drugs,"Morphine Sulfate Oral Solution 100 mg / 5 mL (20 mg* / mL), 30 mL, Rx Only, For Oral Use Only, Manufactured
By: /winder Laboratories, LLC, Winder, GA 30680. NDC:  75826-131-01","Correct Labeled Product Mispack-Size stated on carton label did not match the size of the bottle
in the carton.",U.S. Nationwide,Lot 1312405; Exp 09/28/2027
327,20251217,D-0220-2026,Lupin Pharmaceuticals Inc.,Ongoing,Class II,Drugs,"Ganirelix Acetate Injection, 250 mcg/0.5mL, Single-dose Sterile Prefilled Syringe, 27 gauge by 1/2' needle, Rx
only, Manufactured for: Lupin Pharmaceuticals, Inc., Naples, FL 34108, United States, Manufactured by: Lupin
Limited, Nagpur - 441108, INDIA, NDC 70748-274-01","Failed impurities/degradation specifications: out of specification results for Ganirelix acetate
acrylic acid adduct impurity.","FL, MA, MI & OH","Lot #: WB00006, Exp 12/31/2026"
328,20251217,D-0227-2026,Lupin Pharmaceuticals Inc.,Ongoing,Class II,Drugs,"Sertraline Hydrochloride Tablets USP, 100 mg, 90 Tablets bottles, Rx Only, Manufactured by: Lupin
Pharmaceuticals, Inc., Naples, FL 34108, NDC 68180-353-09.",Defective container - seal not adhering to bottles,Nationwide.,"Lot # QB00865, exp. date Feb 2028"
329,20251217,D-0226-2026,"Cipla USA, Inc.",Ongoing,Class II,Drugs,"Cinacalcet Hydrochloride Tablets, 90 mg, 30 Tablets per bottle, Rx Only, Manufactured for: Cipla USA, Inc., 10
Independence Boulevard, Suite 300, Warren, NJ 07059.  NDC: 69097-412-02","CGMP Deviations: the presence of a nitrosamine impurity, N-nitroso-cinacalcet, above the
acceptable daily intake (ADI) limits.",Nationwide in the US,"Lot 5PB0183, exp 1/31/2027"
330,20251217,D-0224-2026,"Cipla USA, Inc.",Ongoing,Class II,Drugs,"Cinacalcet Hydrochloride Tablets, 30 mg, 30 Tablets per bottle, Rx Only, Manufactured for: Cipla USA, Inc., 10
Independence Boulevard, Suite 300, Warren, NJ 07059. NDC: 69097-410-02","CGMP Deviations: the presence of a nitrosamine impurity, N-nitroso-cinacalcet, above the
acceptable daily intake (ADI) limits.",Nationwide in the US,"Lot, expiry: Lot 4PB0109, exp 1/31/2026; Lot 5PB0172, exp 1/31/2027"
331,20251217,D-0218-2026,"Cipla USA, Inc.",Ongoing,Class II,Drugs,"Lanthanum Carbonate chewable tablets, 1000mg*, 10x9 bottles per patient pack carton, Rx Only, Manufactured by:
Invagen Pharmaceuticals, Inc., (a subsidary of Cipla Ltd) Hauppauge, NY 11786, Manufactured for: Exelan
Pharmaceuticals, Inc., Boca Raton, FL 33422, Carton NDC 76282-478-90; Bottle NDC 76282-478-13.",Failed stability specifications: Out of specification for hardness test,Nationwide in the USA,"Lot# NB240314, exp 12/31/2025"
332,20251217,D-0225-2026,"Cipla USA, Inc.",Ongoing,Class II,Drugs,"Cinacalcet Hydrochloride Tablets, 60 mg, 30 Tablets per bottle, Rx Only, Manufactured for: Cipla USA, Inc., 10
Independence Boulevard, Suite 300, Warren, NJ 07059.  NDC: 69097-411-02","CGMP Deviations: the presence of a nitrosamine impurity, N-nitroso-cinacalcet, above the
acceptable daily intake (ADI) limits.",Nationwide in the US,"Lot 5PB0164, exp 1/31/2027"
333,20251217,D-0222-2026,"Glenmark Pharmaceuticals Inc., USA",Ongoing,Class III,Drugs,"Nebivolol Tablets, 20 mg, 90 Tablets, Rx Only, Manufactured by: Glenmark Pharmaceuticals Limited, Pithampur,
Madhya Pradesh 454775, India, Manufactured for Avkare, Pulaski, TN 38478, Product of Italy, NDC 42291-874-90.",Cross Contamination with Other Products,U.S. Nationwide,Lot# 17240988; Exp. 05/31/2026
334,20251217,D-0221-2026,Fagron Compounding Services,Ongoing,Class II,Drugs,"Tropicamide 1%/Cyclopentolate 1%/Phenylephrine 2.5%/Ketorolac 0.5% Topical Ophthalmic Solution, 0.5mL Single-
Use Syringe, For Topical Ophthalmic Use Only.  Not for IV Use. Fagron Sterile Services, 8710 E 34th St N,
Wichita, KS 67226.  NDC: 71266-8240-01",Incorrect Product Formulation,U.S. Nationwide.,"Lot#: C274-000047958; Exp. December 19, 2025"
335,20251210,D-0199-2026,"Glenmark Pharmaceuticals Inc., USA",Ongoing,Class III,Drugs,"Bisoprolol Fumarate and Hydrochlorothiazide Tablets, USP, 2.5 mg/6.25 mg, packaged as (a) 30-count bottles,
NDC-68462-878-30; (b) 100-count bottle, NDC-68462-878-01; (c) 500-count bottles, NDC-68462-878-05; Rx Only,
Manufactured by: Glenmark Pharmaceuticals Limited, Pithampur, Madhya Pradesh 454775, Inda. Manufactured for:
Glenmark Pharmaceuticals, Inc., USA, Mahwah, NJ 07430.",Cross Contamination with Other Products: Testing of reserve samples showed presence of traces of ezetimibe,Nationwide in the USA,"Lot #: (a): Lot 17232401, exp 11/2025; Lot 17240974, exp 05/2026 (b): Lot 17232401, exp 11/2025; Lot 17240974, exp 05/2026 (c): Lot 17232401, exp 11/2025; Lot 17240974, exp 05/2026"
336,20251210,D-0212-2026,Blossom Pharmaceuticals,Ongoing,Class II,Drugs,"Globe Zinc Oxide Ointment USP Zinc Oxide 20% Skin Protectant, Net Wt. 2 oz (56.7 g), Distributed by: Trifecta
Pharmaceuticals USA 101 NE, Third Avenue, Suite 1500, Ft. Lauderdale, FL 33301, NDC 69396-086-02.",cGMP deviations,USA Nationwide,"Lot #: A502404, Exp. Date 2/27; A502405, Exp. Date 2/27; AS02502, Exp. Date 2/28."
337,20251210,D-0214-2026,"Safecor Health, LLC",Ongoing,Class II,Drugs,"Haloperidol Lactate Injection, 5 mg/mL, 25 x 1 mL Single-Dose Vials, Sterile, Rx only, For Intramuscular Use
Only,  Manufactured for: Mylan Institutional LLC, Morgantown, WV 26605.  NDC: 67457-426-12 with Safecor Health
LLC KITCHECK RFID Tag attached with incorrect serial numbers:  KITCHECK 8001-03A3,00000000,003A-2560, and
8001-03A3,00000000,003A-2D3B.",Labeling: Not Elsewhere Classified:Incorrect RFID tag labels applied to product by repackaging firm.,Distributed in Massachusetts,"Lot 25381993 and 25391516, Exp 12/31/2026"
338,20251210,D-0206-2026,Blossom Pharmaceuticals,Ongoing,Class II,Drugs,"Nivagen Pharmaceuticals, Zinc Oxide Ointment USP, Zinc Oxide 20% Skin Protectant, Net Wt. 15 oz (425g), Made
in India, Manufactured for: Nivagen Pharmaceuticals, Inc., Sacramento, CA 95827, USA, NDC 75834-170-15.",cGMP deviations,USA Nationwide,Lot #: A352318
339,20251210,D-0200-2026,Park Avenue Compounding,Ongoing,Class II,Drugs,"Phenylephrine HCI, 1000 mcg / 10 mL, 10 mL Total Volume, Rx Only, Park Avenue Compounding, 3662 Park Ave,
Saint Louis, MO, 63110-2512, NDC 83863-0104-1.",CGMP Deviations,MO,"Lot # 20250813-13D65E, Exp Date: FEB-09-2026."
340,20251210,D-0216-2026,"Breckenridge Pharmaceutical, Inc.",Ongoing,Class II,Drugs,"Duloxetine Delayed-Release Capsules, USP, 60 mg, 1000-Capsule bottles, Rx Only, Manufactured by: Towa
Pharmaceuticals Europe, S.L. Marotrelles, (Barcelona), Spain, Distributed by: Breckenridge Pharmaceutical
Inc., Berkeley Heights, NJ 07922 NDC 51991-748-10.",CGMP Deviations; presence of N-nitroso-duloxetine impurity above the FDA recommended limit,Nationwide within the United States,"Lot #: 240534C, Exp. Date 01/2027; 240977C, Exp. Date 04/2027."
341,20251210,D-0202-2026,Blossom Pharmaceuticals,Ongoing,Class II,Drugs,"Dynashield Skin Protectant, Net Wt. 16 oz (453.6 g), Manufactured for: Dyrnarex Corporation, 10 Glenshaw
Street, Orangeburg, NY  10962, USA, Made in India, NDC 67777-407-04.",cGMP deviations,USA Nationwide,"Lot #: A092334, Exp. Date 6/26 & A092421, Exp. Date 7/27"
342,20251210,D-0203-2026,Blossom Pharmaceuticals,Ongoing,Class II,Drugs,"Wecare Enema, 4.5 Fl Oz/133mL,  Manufactured for: Dynarex Corporation, 11 Dynarex Corporation, MIddletown, NY
10941 USA, Made in India, NDC 67777-402-01.",cGMP deviations,USA Nationwide,"Lot #: A022310, Exp. Date 2/26; A022335, Exp. Date 10/26; A022406, Exp Date 12/27 & A022505, Exp Date 12/27"
343,20251210,D-0213-2026,Blossom Pharmaceuticals,Ongoing,Class II,Drugs,"Wecare Calasoothe, Net wt. 4 oz (113 g), Manufactured for: Dynarex Corporation, 10 Glenshaw Street,
Orangeburg, NY 10962, NDC 67777-234-04.",cGMP deviations,USA Nationwide,Lot #: A482305
344,20251210,D-0215-2026,"Breckenridge Pharmaceutical, Inc.",Ongoing,Class II,Drugs,"Duloxetine Delayed-Release Capsules, USP, 60 mg, 1000-Capsule bottles, Rx Only, Manufactured by: Towa
Pharmaceuticals Europe, S.L. Marotrelles, (Barcelona), Spain, Manufactured for : Quallient Pharmaceuticals
Health, LLC, Grand Cayman, Cayman Islands, NDC 82009-032-10.",CGMP Deviations; presence of N-nitroso-duloxetine impurity above the FDA recommended limit,Nationwide within the United States,"Lot #: 240947C, 240962C, Exp. Date 04/2027"
345,20251210,D-0207-2026,Blossom Pharmaceuticals,Ongoing,Class II,Drugs,"Dynashield, 4 oz cream (113 g), Manufactured for: Dynarex Corporation, 10 Glenshaw Street, Orangeburg, NY
10852, USA, Made in India, NDC 67777-407-03.",cGMP deviations,USA Nationwide,"Lot #: A092421, Exp. Date 7/27, A092340, Exp. Date 10/26 & A092346, Exp. Date 11/26."
