packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
421,20260204,H-0439-2026,Weaver's Brew LLC,Terminated,Class II,Food,"Goldenroot Yuzu Ginger Lemongrass Ginger Beer.  12 oz. (355 ml)  UPC 8 50052-32817 7.  Keep Cold.
Manufactured By Goldenroot, 3841 Market St #113, Denton, TX  76209.",Ginger Beer products might contain ginger juice that did not undergo the required pasteurization process.,Texas and California,All Use By Dates up to 6/14/26.
422,20260204,H-0436-2026,Weaver's Brew LLC,Terminated,Class II,Food,"Goldenroot Lemon Double Ginger, Ginger Beer.  12 oz. (355 ml)  UPC 8 50052-32819 1.  Keep Cold.  Manufactured
By Goldenroot, 3841 Market St #113, Denton, TX  76209.",Ginger Beer products might contain ginger juice that did not undergo the required pasteurization process.,Texas and California,All Use By Dates up to 6/14/26.
423,20260204,H-0434-2026,"SUPERFOODS, INC.",Completed,Class I,Food,"a.) Live it Up brand Super Greens; Natural Wild Berry Flavor; Chlorella, Spirulina, Wheatgrass, Kale,
Broccoli, Spinach, Barley grass, Moringa, Parsley; Whole food dietary supplement powder; 30 day supply; NET
WT. 9.49oz (269.16g); Manufactured for Superfoods, Inc.; UPC: 860013190811  b.) Live it Up brand Super Greens;
Natural Wild Berry Flavor; Chlorella, Spirulina, Wheatgrass, Kale, Broccoli, Spinach, Barley grass, Moringa,
Parsley; Whole food dietary supplement powder; 30-0.32oz (9g) STICKS - NET WT. 9.52oz (270g); Manufactured for
Superfoods, Inc.; UPC: 850077468070",Products may be contaminated with Salmonella Typhimurium,"Nationwide, including Puerto Rico, Guam, and Virgin Islands; United Kingdom","The lot code is printed on the bottom back of the packaging in black and begins with the letter ""A"".   Expiration dates from 08/2026 to 01/2028.   2024 Lots: A24G012, A24I036, A24J005, A24J032, A24J037, A24K028, A24L014, A24L019, A24L032  2025 Lots: A25A005, A25A058, A25B006, A25D010, A25D036, A25D041, A25E008, A25F021, A25H009, A25H030, A25H045, A25I011, A25J036, A25K035  Stick Pack Products: 32925-1, 34525-1"
424,20260204,H-0421-2026,"Plant Based Innovations, LLC",Terminated,Class II,Food,"HIGHER HARVEST by H-E-B brand; Dairy Free Coconut Based YOGURT; STRAWBERRY; YOGURT ALTERNATIVE; NET WT 5.3 OZ;
INGREDIENTS: COCONUT MILK (WATER, COCONUT CREAM, MODIFIED TAPIOCA STARCH), STRAWBERRIES, CANE SUGAR, WATER,
STARCH, NATURAL FLAVOR, FRUITS AND VEGETABLE JUICE (FOR COLOR) LOCUST BEAN GUM, LEMON JUICE CONCENTRATE, LIVE
AND ACTIVE CULTURES, VITAMIN B12; CONTAINS: COCONUT",Contains undeclared Almonds,TX,Lot 322 Expiration: 1/2/2026
425,20260204,H-0435-2026,Weaver's Brew LLC,Terminated,Class II,Food,"Goldenroot Lemon Ginger Elderberry Ginger Beer.  12 oz. (355 ml)  UPC 8 50052-32818 4.  Keep Cold.
Manufactured By Goldenroot, 3841 Market St #113, Denton, TX  76209.",Ginger Beer products might contain ginger juice that did not undergo the required pasteurization process.,Texas and California,All Use By Dates up to 6/14/26.
426,20260204,H-0420-2026,NEW WAY IMPORT INC,Ongoing,Class III,Food,"Preserved Mustard in Soybean Oil; original packaging is predominantly green with gold accents and black
Chinese lettering.  UPC: 6 927393 804265",Undeclared allergen ingredient (wheat).,Product was distributed to 23 retail locations in California.,Expiration date: MAY-20-2026
427,20260204,H-0427-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"BBQ Chipotle Bean & White Cheddar Tamales  Ingredients: Organic Corn Flour Masa, Beans, Jack Cheese
(Pasteurized Milk, Cheese Cultures, Salt and Enzymes), Salsa (Tomatoes, Onions, Chiles, Garlic & Cilantro),
Butter, Non-GMO Corn, Salt, Spices, Baking Powder (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch
and Monocalcium Phosphate).  Microwave: In husk approx. 90 seconds per tamale. Steam: In husk approx. 15
minutes.  Primavera 17070 Sonoma Hwy. Sonoma, CA 95476 (707) 939-9350 Perishable Keep Refrigerated Net Wt.
24oz.  UPC: 748732000256",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000256
428,20260204,H-0426-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"Mushroom, Spinach & Salsa Tamales No Dairy  Ingredients: Organic Corn Flour Masa, Mushrooms, Spinach,
Tomatoes, Onions, Jalapenos, Non-hydrogenated Vegetable Shortning, Salt, Spices, Baking Powder.  Microwave: In
husk approx. 90 seconds per tamale. Steam: In husk approx. 15 minutes.  Primavera 17070 Sonoma Hwy. Sonoma, CA
95476 (707) 939-9350 Perishable Keep Refrigerated Net Wt. 24oz.  UPC: 748732000317",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000317
429,20260204,H-0418-2026,QUTEN RESEARCH INSTITIUTE LLC,Ongoing,Class II,Food,"Qunol, Extra Strength Turmeric Capsule, 1000mg ,HDPE bottle with cap, BIO7771   120 count bottle, BIO7772 120
count bottle ,BIO8281 60 count bottle   .",Mold contamination detected for raw material lots that were produced in July and used in finished goods.,"The product was distributed to the following states: TX, FL, CA, NC, MI, MN, VA, NJ, MA, OH, IL,AL, CT, TN, NY, MO, PA, RI, SC, OK, GA, MN, WI, NV, IN, IA, CO, LA, NC, OR, KY, DE,",Part Number      Lot 12811C120      BIO7771 12811C120BJ     BIO7772 12811C60      BIO8281
430,20260204,H-0422-2026,"Mount Olive Pickle Company, Inc.",Ongoing,Class II,Food,"Hannaford hamburger dill pickle chips 16 FL OZ (1 PT) 473mL glass jar. UPC 0 41268 14889 9 DISTRIBUTED BY:
HANNAFORD BROS. CO. SCARBOROUGH, ME 04074",Glass in Pickles. The firm received complaints of glass found in the product.,Product was shipped to warehouses in ME & NY.,1PD2585D 02:39 BEST IF USED BY MAR 03 2028
431,20260204,H-0437-2026,Weaver's Brew LLC,Terminated,Class II,Food,"Goldenroot Lemon Ginger Hibiscus Ginger Beer.  12 oz. (355 ml)  UPC 8 50052-32821 4.  Keep Cold.  Manufactured
By Goldenroot, 3841 Market St #113, Denton, TX  76209.",Ginger Beer products might contain ginger juice that did not undergo the required pasteurization process.,Texas and California,All Use By Dates up to 6/14/26.
432,20260204,H-0425-2026,"Prima Vera Nueva, Inc.",Ongoing,Class II,Food,"Roasted Pumpkin & White Cheddar Tamales  Ingredients: Organic Corn Flour Masa, Pumpkin, Green Chile, Sharp
Cheddar Cheese (Pasteurized Milk, Cheese Cultures, Salt and Enzymes), Butter, Salt, Spices, Baking Powder
(Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch and Monocalcium Phosphate). Contains Milk
Microwave: In husk approx. 90 seconds per tamale. Steam: In husk approx. 15 minutes.  Primavera 17070 Sonoma
Hwy. Sonoma, CA 95476 (707) 939-9350 Perishable Keep Refrigerated Net Wt. 24oz.  UPC: 748732000263",Potential contamination with biological hazards (Listeria monocytogenes).,"U.S. Distribution: CA, NV",UPC: 748732000263
433,20260128,H-0416-2026,White Castle System,Terminated,Class I,Food,"White Castle Original Sliders, Net Wt. 6.35 oz. (180g), packaged as a 4-count carton, each containing 2-Two
Packs. UPC 082988029693, packed 6 cartons per case.",Undeclared allergens (milk and soy).,"IL, OH, TX","Lot Codes: 9H203521, 9H203522 Best By: 18APR2026"
434,20260128,H-0409-2026,"Gregory's Foods, Inc",Ongoing,Class I,Food,"Gregory's Foods Bag Full of Cookies, White Chocolate Macadamia Nut, frozen cookie dough.  Net Wt 2 lbs 8.5 oz
(1148g).   UPC 8 30825-00124 7.   Keep Frozen.  Gregory's Foods, Inc., 1301 Trapp Road, Eagan, MN  55121.",Undeclared peanuts.,"MN, ND, NE, WI",Lot # 120625190 Best By 12/6/2026
435,20260128,H-0415-2026,CATAO MARKET LLC,Terminated,Class II,Food,"Mini Gaceniga Authentic Cuban Loaf Cake Classic (Net Wt. 12 oz (340g)) packaged in wax paper, placed in clear
bag and packed in cardboard carton. 12/ 12 oz per master case.",Undeclared colors FD&C Yellow #5,Product distributed only in FL.,Product identified by Best By dates (12/18/2025 through 03/18/2026)
436,20260128,H-0411-2026,GOLD STAR DISTRIBUTION INC,Ongoing,Class II,Food,"All human food products distributed from the firm.  Including but not limited to:  snack foods, candy, gum,
cooking oil, canned fruit and beans, honey, Dietary supplements, peanut butter, oatmeal, rice, dry peas and
beans, ramen, cold cereal, hot sauce, lemon juice, crackers, canned sardines tuna and Oyster, sauces,
seasonings, sugar, bottled and canned beverages, coffee and filters and creamer, tea bags, canned pasta,
dates, flour, baby food",Potential exposure of rodents and rodent activity in the distribution center.,"IN, MN, ND",all codes of products purchased from this firm.
437,20260128,H-0406-2026,Southern Rocklobster LTD USA,Ongoing,Class II,Food,"Australian Greenlip Abalone, Frozen, 9 pieces, Net Wt. 23.5 OZ UPC:  9335533013342",Potential Listeria Monocytogenes contamination,Product was distributed to one customer in multiple locations throughout California.,Lot# 5996 Best Before: 29/11/2027
438,20260128,H-0458-2026,Lily's Bakery Factory,Terminated,Class II,Food,"Cuban Crackers Galletas Cubanas, Net Wt 8Oz (226g). Distributed by Best Floridian, LLC. UPC 5700300060","Undeclared colors FD&C yellow #5, FD&C yellow #6, and FD&C red 40",Product was only distributed in Florida.,Expiration 05/01/2026
439,20260128,H-0412-2026,CATAO MARKET LLC,Terminated,Class II,Food,"Gacen¿iga Authentic Cuban Loaf Cake Classic (Net Wt. 24 oz (680g)) packaged in wax paper, placed in clear bag
and packed in cardboard carton. 12/ 24 oz per master case.",Undeclared colors FD&C Yellow #5,Product distributed only in FL.,Product identified by Best By dates (12/18/2025 through 03/18/2026)
440,20260128,H-0407-2026,Anthony's BBQ,Terminated,Class I,Food,"Anthony's Barbecue & Dip-It Sauce, 15 oz. (425g) glass bottle, UPC 6 89076 62272 1. Anthony's BBQ Sauce PO Box
3239 Harbor, OR 97415.  The ingredients statement on the recalled bottle is declared as ""***Ingredients:
Tomatoes, Brown Sugar, Distilled Water, Distilled Vinegar, Garlic, Onion, Liquid Smoke, Salt, Mustard Seed,
Natural Flavor, Corn syrup, Turmeric, Paprika, Pepper, Hydrolyzed soy protein, Caramel color, 1/10 of 1%
Benzoate of Soda***.",Undeclared allergen (fish). Anthony's Barbecue & Dip-It Sauce label does not declare Worcestershire (Anchovy).,Distributed only in OR.,None
441,20260128,H-0414-2026,CATAO MARKET LLC,Terminated,Class II,Food,"Mini Gaceniga Authentic Cuban Loaf Cake Raisins (Net Wt. 12 oz (340g)) packaged in wax paper, placed in clear
bag and packed in cardboard carton. 12/ 12 oz per master case.",Undeclared colors FD&C Yellow #5,Product distributed only in FL.,Product identified by Best By dates (12/18/2025 through 03/18/2026)
442,20260128,H-0457-2026,Bakkavor,Ongoing,Class II,Food,"MEAL SIMPLE RED LENTIL DAL SOUP NET WT. 16 OZ (1 LB) 454g UPC 1 97870 07333 0 MADE WITH PRIDE AND CARE FOR
H-E-B-, SAN ANTONIO, TEXAS 78204",Undeclared Milk.  Wrong product in container.,All product was shipped to one distribution center in TX.,Lot: 882428 Best By Date 1/11/2026
443,20260128,H-0413-2026,CATAO MARKET LLC,Terminated,Class II,Food,"Gaceniga Authentic Cuban Loaf Cake Raisins (Net Wt. 24 oz (680g)) packaged in wax paper placed in clear bag
and packed in cardboard carton. 12/ 24 oz per master case.",Undeclared colors FD&C Yellow #5,Product distributed only in FL.,Product identified by Best By dates (12/18/2025 through 03/18/2026)
444,20260121,H-0389-2026,"GUSTO GROUP, INC.",Terminated,Class II,Food,"Shrimp Paste (Klong Kone) 'M' ,  16 oz, 24 count , PLastic Jar,  24 packages/ case",Product tested high for lead.,"The recalled product was distributed to the following states: IA, NJ",DPA159  Shrimp Paste (Klong Kone) 'M'
445,20260121,H-0394-2026,Sanders Candy Factory Inc,Ongoing,Class II,Food,Frosted Almond; 20 lbs (bulk);  No UPC#  Bulk Product Code: 23208,elevated levels of aflatoxin,"Product was distributed to one customer. Problem was identified by customer, and no affected product was distributed to consumers.",Lot codes: 058.25 & 070.25
446,20260121,H-0393-2026,Organic Living Superfoods Llc,Ongoing,Class I,Food,Healthy Truth brand Moringa Powder; 5lb and 20lb,Products may be contaminated with Salmonella Richmond.,"MD, NC, WA, CT, PA",TBD
447,20260121,H-0400-2026,Troemner Farm,Terminated,Class I,Food,"Troemner Family Farm Pfeffernusse Cookies, 6oz and 12oz bags","undeclared soy, wheat, milk",MI,product does not have lot or best by code
448,20260121,H-0395-2026,"Ukrop's Homestyle Foods, LLC",Ongoing,Class II,Food,"Ukrop's 6"" Pound Cake with Buttercream Icing/Confetti NET WT 30 OZ (1.88lb/851g) CONTAINS: Egg, Milk, Wheat
Made in a production area that also uses soy and tree nuts. UPC 7 22515 91849 5 Ukrop's Homestyle Foods, LLC
Richmond, VA 23","Undeclared Soy. Label did not include soy, which was used in product.",Product was shipped to VA & WV.,BEST BY 12/15/25
449,20260121,H-0399-2026,Fran's Chocolates Ltd,Terminated,Class I,Food,"Fran s PureBar Almondmilk Chocolate 46% Madagascar Plant-Based, net wt. 1.1oz, UPC 7 49668 24280 2.
Ingredients: Sugar, cocoa butter, cocoa beans, almonds, sunflower lecithin, vanilla extract. May contain
traces of milk, peanuts and sesame. Fran's Chocolates, Ltd. Seattle, WA 98108.",undeclared hazelnut.,"Distributed in CO, MA, NV, WA and online at www.frans.com",None
450,20260121,H-0404-2026,Herbs Forever,Terminated,Class I,Food,HerbsForever- Gastro Care; Ayruvedic Herbal Supplement; 90 VEGE Capsules; Extract 800 MG each capsule. UPC: 8 07814 00124 3,Potential undeclared allergen ingredient (Wheat),Product is sold primarily on-line nationwide.,Batch: 124-4 Expiration date: 1/2029
451,20260121,H-0390-2026,"GUSTO GROUP, INC.",Terminated,Class II,Food,"DPA161 Shrimp Paste (Klong Kone) 'L'  ,  32 oz, 12 count  , PLastic Jar,  12 packages / cases",Product tested high for lead.,"The recalled product was distributed to the following states: IA, NJ",DPA161 Shrimp Paste (Klong Kone) 'L'
452,20260121,H-0387-2026,Mangalm LLC,Ongoing,Class II,Food,"Tops Mixed Fruit Jam  INGREDIENTS: Sugar, Mixed Fruit Pulp 48% (Apple, Pear, Guava, Pineapple, Banana, Mango,
Grapes, Papaya), Gelling Agent (Pectin - INS 440), Acidity Regulator (Citric Acid - INS 330), Preservative
(Sodium Benzoate - INS 211, Potassium metabisulphite - INS 224), Food Colour (Carmoisine - INS 122), Nature
Identical Flavouring Substances (Apple & Pineapple) & Artificial Flavouring Substances (Banana, Raspberry &
Strawberry).  Allergen Advice: Contains Sulphite, May Contain Soy & Wheat.  PRODUCT OF INDIA  Brand Owned &
Mktd. by: G.D. Foods Mfg. (I) Pvt. Ltd. C-1/119, Janak Puri, New Delhi - 110058 (INDIA)  Mfd. by: G.D. Foods
Mfg. (I) Pvt. Ltd. Plot No. SP-15&16. RIICO Industrial Area, Neemrana-301705, Dist. - Kotputli-Behror,
Rajasthan (INDIA)  Imported and Distributed by: Mangalm LLC California, USA Email: info@mangalm.com Phone:
925-302-6025  UPC: 8 904288 626025 Batch No.: 4F1101 Best Before: 10.06.26 NET QTY.: 16.75 oz (475g)",Unapproved color (carmoisine).,U.S. distribution: CA Foreign distribution: None,UPC: 8 904288 626025 Batch No.: 4F1101 Best Before: 10.06.26
453,20260121,H-0396-2026,"Ukrop's Homestyle Foods, LLC",Ongoing,Class II,Food,"Ukrop's 6"" Pound Cake with Buttercream Icing/Pink Roses NET WT 44 OZ (2.75lb/1.25kg) CONTAINS: Egg, Milk,
Wheat Made in a production area that also uses soy and tree nuts. UPC 7 22515 91452 7 Ukrop's Homestyle Foods,
LLC Richmond, VA 23230","Undeclared Soy. Label did not include soy, which was used in product.",Product was shipped to VA & WV.,BEST BY 12/15/25
454,20260121,H-0402-2026,One Roof LLC,Ongoing,Class I,Food,"Atwater's, Holiday Cookie Tin, 19.65 ounces, Round metal tin with a window lid","Undeclared tree nut allergens: almonds, pecans, and walnuts.",The recall product was distributed to the following state: MD,no code
455,20260121,H-0397-2026,"Ukrop's Homestyle Foods, LLC",Ongoing,Class II,Food,"Ukrop's 6"" Pound Cake with Buttercream Icing/Red Roses NET WT 30 OZ (2.06lb/936g) UPC 7 22515 91452 7 and
Ukrop's 8"" Pound Cake with Buttercream Icing/Red Roses NET WT 44 OZ (2.75lb/1.25kg) UPC 7 22515 91456 5
CONTAINS: Egg, Milk, Wheat Made in a production area that also uses soy and tree nuts. Ukrop's Homestyle
Foods, LLC Richmond, VA 23230","Undeclared Soy. Label did not include soy, which was used in product.",Product was shipped to VA & WV.,BEST BY 12/15/25
456,20260121,H-0401-2026,"AZ Gems, Inc.",Ongoing,Class II,Food,"Jumbo RAW SHRIMP, All Natural, Chemical Free, No artificial ingredients, NET WT. 32 OZ (2 LB) 907g UPC: 1 93968 00697 6",elevated levels of chloramphenicol in frozen shrimp,Product was shipped nationwide and distributed exclusively under the Member's Mark label.,Product Codes: 231874 4D20 & 231874 4D21 Best By: 4/19/2026 & 4/20/2026
457,20260121,H-0384-2026,"House Of Flavors, Inc.",Completed,Class II,Food,"1972 Banana Pudding Ice Cream, 3 GAL, UPC 0 75196 00556 6",Undeclared soy lecithin,AL AZ CT GA IA IL IN KY MI MN MO NC NJ NY OH TN TX VA,"Lot numbers: 22236, 23175, 24019, 24051, 25070, 25247"
458,20260121,H-0403-2026,"WFM Purchasing, LP",Ongoing,Class I,Food,Brussel Sprouts & Kale Slaw,Undeclared Fish and Egg Allergen,"New York, New Jersey and Virginia",No code
459,20260121,H-0386-2026,Mangalm LLC,Ongoing,Class II,Food,"Tops Strawberry Jam  INGREDIENTS: Sugar, Strawberry Pulp 30%, Gelling Agent (Pectin - INS 440), Acidity
Regulator (Citric Acid - INS 330), Preservative (Sodium Benzoate - INS 211, Potassium Metabisulphite - INS
224), Food Colour (Carmoisine - INS 122), Nature Identical Flavouring Substances - Strawberry.   Allergen
Advice: Contains Sulphite, May Contain Soy & Wheat.  PRODUCT OF INDIA  Brand Owned & Mktd. by: G.D. Foods Mfg.
(I) Pvt. Ltd. C-1/119, Janak Puri, New Delhi - 110058 (INDIA)  Mfd. by: G.D. Foods Mfg. (I) Pvt. Ltd. Plot No.
SP-15&16. RIICO Industrial Area, Neemrana-301705, Dist. - Kotputli-Behror, Rajasthan (INDIA)  Imported and
Distributed by: Mangalm LLC California, USA Email: info@mangalm.com Phone: 925-302-6025  UPC: 8 904288 626322
Batch No.: 4F1101 Best Before: 10.06.26 NET QTY.: 16.75 oz (475g)",Unapproved color (carmoisine).,U.S. distribution: CA Foreign distribution: None,UPC: 8 904288 626322 Batch No.: 4F1101 Best Before: 10.06.26
460,20260121,H-0385-2026,ASK Foods Inc,Terminated,Class III,Food,"Publix Rice & Pigeon Peas, Net Wt 32 oz (2lb), Plastic tray with clear lid, black film, and a pre-printed
label. 6 (2lb) containers per case .",Undeclared Allergen (Soy),"The adulterated product was distributed to one state, FL","5387-4, 5387-5, & 5387-6"
